,Datetime_UTC,Gas_1d_lag,Carbon_1d_lag,Forecasted_Grid Load_(Forecasted_Total_Consumption)_MWh,Photovoltaics_MWh,PV_and_Wind_MWh,renewable_penetration_ratio,price_lag_24h,Price_EUR_MWh,ensemble_pred
14008,2025-10-02 19:00:00+02:00,31.334999084472656,73.49500274658203,59146.25,18.75,8996.25,0.1521017815749769,339.9925,176.8375,164.4889874607693
14009,2025-10-02 20:00:00+02:00,31.334999084472656,73.49500274658203,57349.5,0.0,11856.0,0.2067324039081888,152.0225,109.92,135.01677935057438
14010,2025-10-02 21:00:00+02:00,31.334999084472656,73.49500274658203,55040.5,0.0,14266.25,0.2591955014472624,113.035,90.855,115.3632595890363
14011,2025-10-02 22:00:00+02:00,31.334999084472656,73.49500274658203,51832.75,0.0,15991.0,0.3085115105201804,98.51,96.6575,95.6378223172248
14012,2025-10-02 23:00:00+02:00,31.334999084472656,73.49500274658203,48441.5,0.0,17296.25,0.3570543851125471,90.6475,82.0925,86.8889119439938
14013,2025-10-03 00:00:00+02:00,31.45499992370605,74.44000244140625,44634.0,0.0,16734.0,0.374915983247095,90.805,85.9325,74.06962290387843
14014,2025-10-03 01:00:00+02:00,31.45499992370605,74.44000244140625,42954.0,0.0,17153.0,0.3993341713462461,88.0,77.14,70.31140499784325
14015,2025-10-03 02:00:00+02:00,31.45499992370605,74.44000244140625,41966.0,0.0,17354.0,0.4135252346152777,86.52499999999999,71.75,66.48898243158601
14016,2025-10-03 03:00:00+02:00,31.45499992370605,74.44000244140625,41314.0,0.0,17357.0,0.4201239288328111,88.56,73.9075,66.3710847678993
14017,2025-10-03 04:00:00+02:00,31.45499992370605,74.44000244140625,42264.0,0.0,17284.75,0.4089709917639194,90.8075,76.2875,68.8899897269623
14018,2025-10-03 05:00:00+02:00,31.45499992370605,74.44000244140625,42040.0,0.0,17253.25,0.4104008086559464,95.9725,77.98,68.73713765268306
14019,2025-10-03 06:00:00+02:00,31.45499992370605,74.44000244140625,42761.5,0.0,17517.25,0.4096500355671222,128.72,93.78,75.18121239092243
14020,2025-10-03 07:00:00+02:00,31.45499992370605,74.44000244140625,45437.5,973.25,18797.0,0.4136891333339886,181.0875,100.4175,87.22296559014485
14021,2025-10-03 08:00:00+02:00,31.45499992370605,74.44000244140625,48465.0,8026.0,25918.5,0.5347879912236071,136.67749999999998,103.68,70.19675832057754
14022,2025-10-03 09:00:00+02:00,31.45499992370605,74.44000244140625,51002.25,18422.75,35191.0,0.6899891670093007,100.505,83.9025,53.72964788336662
14023,2025-10-03 10:00:00+02:00,31.45499992370605,74.44000244140625,52682.25,27093.5,42129.25,0.7996858522937638,91.48,59.9975,22.812455170938982
14024,2025-10-03 11:00:00+02:00,31.45499992370605,74.44000244140625,53546.25,32311.0,46741.75,0.8729229402856552,78.285,40.5025,12.116666847894127
14025,2025-10-03 12:00:00+02:00,31.45499992370605,74.44000244140625,52893.25,34067.0,49129.25,0.9288378004889398,65.77,26.3525,7.6991008820273965
14026,2025-10-03 13:00:00+02:00,31.45499992370605,74.44000244140625,50863.25,32753.75,48746.0,0.9583736782532822,60.5,16.502499999999998,2.2990217623436777
14027,2025-10-03 14:00:00+02:00,31.45499992370605,74.44000244140625,49451.5,28881.75,45684.25,0.9238192975089088,71.28999999999999,26.2025,4.525271827427503
14028,2025-10-03 15:00:00+02:00,31.45499992370605,74.44000244140625,48499.0,23038.0,40409.0,0.8331924367856672,80.6625,49.8825,9.598255279396286
14029,2025-10-03 16:00:00+02:00,31.45499992370605,74.44000244140625,48324.5,15150.5,33193.75,0.6868927768136467,91.445,63.3925,35.031901543581455
14030,2025-10-03 17:00:00+02:00,31.45499992370605,74.44000244140625,49316.25,6642.25,25744.0,0.5220186043095291,113.32,89.9,65.73969545653223
14031,2025-10-03 18:00:00+02:00,31.45499992370605,74.44000244140625,50775.0,1044.25,22672.75,0.4465337271400229,167.925,120.76,81.20865316100901
14032,2025-10-03 19:00:00+02:00,31.45499992370605,74.44000244140625,51459.0,22.0,25106.75,0.487898132399017,176.8375,109.01,82.70782063536755
14033,2025-10-03 20:00:00+02:00,31.45499992370605,74.44000244140625,50347.0,0.0,28174.25,0.5596013664052274,109.92,75.03999999999999,64.13141362575067
14034,2025-10-03 21:00:00+02:00,31.45499992370605,74.44000244140625,48533.75,0.0,31301.0,0.644932649827196,90.855,43.4425,48.1590965778721
14035,2025-10-03 22:00:00+02:00,31.45499992370605,74.44000244140625,46599.25,0.0,33064.75,0.7095554111472705,96.6575,25.4025,44.022814994410396
14036,2025-10-03 23:00:00+02:00,31.45499992370605,74.44000244140625,44244.0,0.0,34593.25,0.7818743782700762,82.0925,11.1075,19.954430320999546
14037,2025-10-04 00:00:00+02:00,31.4379997253418,76.30500030517578,43656.25,0.0,38203.0,0.875086613972779,85.9325,0.7250000000000001,8.705847693274123
14038,2025-10-04 01:00:00+02:00,31.4379997253418,76.30500030517578,42197.0,0.0,37308.5,0.884150531818814,77.14,-0.01,13.484344645810534
14039,2025-10-04 02:00:00+02:00,31.4379997253418,76.30500030517578,41356.0,0.0,38293.25,0.9259418220026254,71.75,-0.0425,5.852531776082278
14040,2025-10-04 03:00:00+02:00,31.4379997253418,76.30500030517578,41167.75,0.0,39817.25,0.9671951950332006,73.9075,-0.0975,3.877342224836182
14041,2025-10-04 04:00:00+02:00,31.4379997253418,76.30500030517578,41189.25,0.0,41188.0,0.9999696520330014,76.2875,-1.1275,1.5741650998505108
14042,2025-10-04 05:00:00+02:00,31.4379997253418,76.30500030517578,41608.75,0.0,42607.0,1.0239913477275833,77.98,-1.905,1.9196686688590212
14043,2025-10-04 06:00:00+02:00,31.4379997253418,76.30500030517578,42904.5,0.0,45157.0,1.0525003202338914,93.78,-1.915,2.065232437397036
14044,2025-10-04 07:00:00+02:00,31.4379997253418,76.30500030517578,45357.25,297.75,46630.5,1.02807158700581,100.4175,-0.775,1.603734319528833
14045,2025-10-04 08:00:00+02:00,31.4379997253418,76.30500030517578,48489.5,1891.5,48214.5,0.9943286688882482,103.68,-0.3,9.544107484108995
14046,2025-10-04 09:00:00+02:00,31.4379997253418,76.30500030517578,51154.5,4222.75,49416.25,0.9660196070793342,83.9025,-0.1625,8.707848582060219
14047,2025-10-04 10:00:00+02:00,31.4379997253418,76.30500030517578,53001.0,7116.75,50655.0,0.955736684033181,59.9975,-0.09,12.984196968526739
14048,2025-10-04 11:00:00+02:00,31.4379997253418,76.30500030517578,54086.0,10128.5,52495.25,0.9705885070127964,40.5025,-0.0975,8.618418313332771
14049,2025-10-04 12:00:00+02:00,31.4379997253418,76.30500030517578,53566.0,12532.25,54200.5,1.011845200124735,26.3525,-0.08,-0.6403566638175189
14050,2025-10-04 13:00:00+02:00,31.4379997253418,76.30500030517578,51978.75,13607.75,55585.75,1.0693937424294748,16.502499999999998,-0.44,-4.522493903094269
14051,2025-10-04 14:00:00+02:00,31.4379997253418,76.30500030517578,50851.75,13092.25,56030.5,1.1018401527770745,26.2025,-2.045,-8.049578057446244
14052,2025-10-04 15:00:00+02:00,31.4379997253418,76.30500030517578,50309.5,11318.0,54392.75,1.081162603269529,49.8825,-2.605,1.2397122577612176
14053,2025-10-04 16:00:00+02:00,31.4379997253418,76.30500030517578,49782.25,8112.0,51035.75,1.025179657202079,63.3925,-0.095,14.369742944943926
14054,2025-10-04 17:00:00+02:00,31.4379997253418,76.30500030517578,50434.75,4174.75,47464.75,0.9411120307047992,89.9,-0.0925,15.338081375264808
